Country,Cod,Pop_est,Leitos,Inicio,lock1,tau.lock1,lock2,tau.lock2,lock3,tau.lock3,lock4,tau.lock4,lock5,tau.lock5,lock6,tau.lock6,IFR,X20191231,X20200101,X20200102,X20200103,X20200104,X20200105,X20200106,X20200107,X20200108,X20200109,X20200110,X20200111,X20200112,X20200113,X20200114,X20200115,X20200116,X20200117,X20200118,X20200119,X20200120,X20200121,X20200122,X20200123,X20200124,X20200125,X20200126,X20200127,X20200128,X20200129,X20200130,X20200131,X20200201,X20200202,X20200203,X20200204,X20200205,X20200206,X20200207,X20200208,X20200209,X20200210,X20200211,X20200212,X20200213,X20200214,X20200215,X20200216,X20200217,X20200218,X20200219,X20200220,X20200221,X20200222,X20200223,X20200224,X20200225,X20200226,X20200227,X20200228,X20200229,X20200301,X20200302,X20200303,X20200304,X20200305,X20200306,X20200307,X20200308,X20200309,X20200310,X20200311,X20200312,X20200313,X20200314,X20200315,X20200316,X20200317,X20200318,X20200319,X20200320,X20200321,X20200322,X20200323,X20200324,X20200325,X20200326,X20200327,X20200328,X20200329,X20200330,X20200331,X20200401,X20200402,X20200403,X20200404,X20200405,X20200406,X20200407,X20200408,X20200409,X20200410,X20200411,X20200412,X20200413,X20200414,X20200415,X20200416,X20200417,X20200418,X20200419,X20200420,X20200421,X20200422,X20200423,X20200424,X20200425,X20200426,X20200427,X20200428,X20200429,X20200430,X20200501,X20200502,X20200503,X20200504,X20200505,X20200506,X20200507,X20200508
Colombia,43,49648685,,31/12/2019,,,,,,,,,24/03/2020,0.67,,,0.0053663807186752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,7,18,11,12,8,37,26,30,52,25,71,72,92,21,48,69,94,96,108,159,96,106,139,79,94,201,274,169,250,236,67,76,127,126,128,206,182,171,185,172,207,205,320,261,237,218,352,262,296,499,279,383,305,640,346,497
Congo,44,5244363,,31/12/2019,,,16/03/2020,0.33,,,,,,,,,0.00236080575679644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,15,0,0,3,0,19,0,4,0,0,0,15,0,0,0,10,0,4,43,0,26,0,17,0,5,21,0,14,0,0,7,0,13,0,9,0,0,7,0,28,10
Costa_Rica,45,4999441,,31/12/2019,,,16/03/2020,0.33,,,,,,,,,0.00600593757219619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,9,1,3,1,8,6,9,19,18,26,4,17,24,19,24,30,32,32,19,16,17,28,21,20,19,19,13,16,19,37,19,19,18,17,6,8,16,7,6,5,2,7,12,6,0,6,2,2,8,8,6,6,8,6,3,13,6,4
Cote_dIvoire,46,25069229,,31/12/2019,,,,,,,,,,,,,0.00233826217901773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,3,5,3,8,0,48,7,16,5,39,25,3,0,22,4,24,27,16,62,26,35,60,36,53,41,52,0,28,34,54,59,46,32,37,36,52,73,34,39,14,19,55,37,58,29,36,34,32,52,55
Croatia,47,4089400,329,31/12/2019,,,31/03/2020,0.33,,,,,,,,,0.00933915041648955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,1,0,1,1,1,0,0,1,3,9,6,6,11,8,13,12,23,22,80,29,71,76,36,77,91,71,56,77,77,96,48,68,47,56,40,60,61,64,88,39,66,50,54,37,50,23,18,39,10,27,42,31,28,7,14,9,8,15,14,9,3,8,5,11,7,6
Cuba,48,11338138,,31/12/2019,,,14/03/2020,0.33,,,,,,,,,0.00858109142544862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,4,5,5,4,10,5,8,9,10,13,39,20,31,16,26,21,36,19,32,30,46,61,58,49,56,49,57,40,48,48,61,63,49,52,50,52,46,50,52,32,20,48,30,34,36,74,38,19,17,18,26
Curacao,49,159849,,31/12/2019,,,,,,,,,,,,,0.00890763780740335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,50,1189265,46,31/12/2019,,,,,,,,,,,,,0.0068794207166135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,8,7,9,10,0,18,0,9,17,11,21,8,8,14,16,17,35,16,32,58,36,40,30,20,19,29,32,38,31,21,17,29,33,20,20,0,26,6,5,12,6,5,9,6,7,5,15,6,7,7,7,8,2,4,5,6
Czechia,51,10625695,396,31/12/2019,,,16/03/2020,0.33,,,,,,,,,0.00849121722299161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,4,7,7,6,8,23,31,22,34,64,84,46,90,88,172,210,91,170,71,158,260,408,217,384,166,173,306,281,269,332,282,115,235,195,295,257,163,170,89,68,82,162,130,116,105,133,127,127,95,52,85,79,52,45,55,75,103,55,18,26,38,77,78,57
Democratic_Republic_of_the_Congo,52,84068091,,31/12/2019,,,,,,,,,,,,,0.00242037425243685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11,0,0,9,3,0,19,0,9,4,0,23,17,0,25,0,11,20,0,7,19,3,32,8,11,0,1,19,13,20,20,20,5,18,9,18,17,22,26,17,12,20,9,72,32,70,10,0,21,158,34
Denmark,53,5797446,161,31/12/2019,,,16/03/2020,0.33,,,,,,,,,0.00879243196123185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,2,10,3,8,7,75,151,252,160,128,23,48,57,92,91,36,104,71,69,65,131,133,153,169,155,194,182,283,247,279,371,320,292,312,390,331,233,184,177,178,144,193,170,198,194,169,142,131,180,217,161,137,235,130,123,153,157,150,153,96,116,147,151,162,100
Djibouti,54,958920,,31/12/2019,,,,,,,,,,,,,0.00357704641229628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,9,0,1,2,4,7,5,3,7,0,10,8,31,31,14,5,10,37,27,84,65,72,156,141,0,114,0,99,29,12,13,9,15,12,37,5,12,8,15,0,4,4,0,13
Dominica,55,71625,,31/12/2019,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican_Republic,56,10627165,,31/12/2019,,,16/03/2020,0.33,,,,,,,,,0.00468079864727159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,6,0,0,0,0,10,0,13,78,90,43,67,80,96,93,138,140,42,208,175,96,108,90,167,83,128,155,238,271,139,208,200,119,328,141,371,209,345,284,80,256,243,206,177,209,0,281,236,320,316,290,376,281,245,327,288
Ecuador,57,17084357,,31/12/2019,,,16/03/2020,0.33,,,,,,,,,0.00464254419198468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,3,3,0,0,1,1,2,0,0,6,5,9,21,53,57,31,227,106,257,192,101,129,192,224,208,55,76,336,456,405,205,97,181,101,248,455,515,2196,96,209,63,74,255,367,225,572,446,660,270,452,333,0,0,11536,521,1018,417,259,1402,1128,2074,2343,0,-2461,878
Egypt,58,98423595,,31/12/2019,,,,,,,,,,,,,0.00382755658262312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,34,6,4,1,20,13,0,17,16,40,30,14,46,29,9,33,39,76,14,39,41,40,33,47,54,69,0,206,85,3,249,238,139,95,145,126,125,160,155,168,171,188,112,189,157,0,169,433,227,0,463,260,226,269,358,298,272,348,388,387,393
El_Salvador,59,6420744,,31/12/2019,,,16/03/2020,0.33,,,,,,,,,0.00503032058166709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,4,4,0,0,6,11,2,0,9,5,10,6,7,9,0,25,14,1,0,7,24,10,0,5,13,13,11,17,7,12,13,11,37,0,25,22,32,47,22,0,109,32,0,108,0
Equatorial_Guinea,60,1308974,,31/12/2019,,,,,,,,,07/03/2020,0.67,,,0.00208268816509047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,3,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,3,0,20,10,0,28,0,0,0,0,4,1,128,2,44,0,57,0,0,0,0,0,0,124,0,0
Eritrea,61,3539406,,31/12/2019,,,,,,,,,,,,,0.00316357734395472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,6,0,3,3,4,0,7,0,2,0,2,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,62,1320884,121,31/12/2019,,,,,,,,,10/03/2020,0.67,,,0.00902352005638558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,0,0,0,3,3,11,52,36,56,34,20,33,9,16,23,20,26,17,35,134,37,65,39,36,30,34,79,103,57,79,11,41,36,22,51,46,5,23,41,29,32,25,53,16,7,17,7,33,13,30,8,4,13,6,23,5,5,1,3,8,2,7
Eswatini,63,1367000,,31/12/2019,,,,,,,,,10/03/2020,0.67,,,0.00292945344394563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,3,0,3,2,0,7,1,8,0,19,6,6,20,9,6,2,4,4,0,7,30
Ethiopia,64,109224559,,31/12/2019,,,,,,,,,11/03/2020,0.67,,,0.00271672823911213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1,2,0,2,0,0,1,0,4,0,0,7,2,4,0,6,3,5,1,8,3,1,9,4,2,3,8,3,7,4,9,3,3,3,2,0,1,5,1,1,2,4,1,2,0,2,5,5,17,29
Falkland_Islands_(Malvinas),65,2840,,31/12/2019,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Faroe_Islands,66,48497,,31/12/2019,,,,,,,,,13/03/2020,0.67,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,12,23,3,4,10,8,4,11,4,9,1,4,4,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,67,883483,,31/12/2019,,,,,,,,,07/03/2020,0.67,,,0.00436239167849063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,5,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,68,5518050,201,31/12/2019,,,16/03/2020,0.33,,,,,15/03/2020,0.67,,,0.00871437790574473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,5,7,0,11,10,0,19,96,28,27,57,5,47,50,31,50,71,105,74,92,88,78,67,193,0,95,71,62,72,97,267,45,249,132,179,118,164,136,69,90,97,76,132,120,192,102,85,146,115,155,111,80,101,119,45,166,89,56,128,75,73,85,161,100
France,69,66987244,4997,31/12/2019,,,,,,,,,16/03/2020,0.67,,,0.0115262476516135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,21,19,43,30,48,34,73,138,190,103,410,286,372,497,595,785,838,924,1210,1097,1404,1861,1617,1847,1559,3838,2446,2931,3922,3809,4611,2599,4376,7578,4861,2116,5233,4267,1873,3912,3777,3881,4286,4342,3114,1613,2673,5497,2633,2641,405,2569,785,2051,2667,1827,1653,1773,1537,461,1195,1065,1607,1139,604,794,308,576,1104,4183,629
French_Polynesia,70,277679,,31/12/2019,,,,,,,,,26/03/2020,0.67,,,0.00602352124289372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,2,1,5,2,0,5,0,4,1,1,1,0,0,2,1,1,0,6,4,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
Gabon,71,2119275,,31/12/2019,,,,,,,,,27/03/2020,0.67,,,0.00283905142907612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,9,2,0,3,0,0,0,9,3,11,2,3,8,0,18,12,8,13,1,0,11,36,10,1,5,4,0,35,27,38,0,32,27,0,32,30,42,65
Gambia,72,2280102,,31/12/2019,,,,,,,,,29/03/2020,0.67,,,0.00212698148422719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1
Georgia,73,3731000,,31/12/2019,,,31/03/2020,0.33,,,,,29/03/2020,0.67,,,0.00724836429708261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,0,3,1,2,8,1,1,5,0,0,3,1,0,6,3,6,5,7,9,3,6,2,4,5,8,12,5,6,27,9,17,14,8,15,7,16,8,15,15,28,6,42,22,18,6,8,6,8,9,19,12,30,11,14,6,22,43,0,7,4,11,6,5
Germany,74,82927922,20234,31/12/2019,,,,,,,,,30/03/2020,0.67,,,0.0109280095577671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,1,1,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,26,10,54,18,28,39,66,138,284,163,55,237,157,271,802,693,733,1043,1174,1144,1042,5940,4049,3276,3311,4438,2342,4954,5780,6294,3965,4751,4615,5453,6156,6174,6082,5936,3677,3834,4003,4974,5323,4133,2821,2537,2082,2486,2866,3380,3609,2458,1775,1785,2237,2352,2337,2055,1737,1018,1144,1304,1478,0,2584,793,679,685,1037,1194,1209
Ghana,75,29767108,,31/12/2019,,,,,,,,,15/03/2020,0.67,,,0.00263957746495381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,4,5,5,3,3,26,15,64,5,4,11,0,0,43,9,1,9,0,73,0,26,65,0,30,158,0,70,5,0,0,193,208,0,0,112,0,125,0,271,0,121,0,403,0,95,0,550,0,372,0
Gibraltar,76,33718,,31/12/2019,,,,,,,,,15/03/2020,0.67,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,11,9,20,1,9,4,0,0,19,7,3,5,6,4,7,3,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0
Greece,77,10727668,357,31/12/2019,,,16/03/2020,0.33,,,,,15/03/2020,0.67,,,0.0100835035625368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,3,22,13,21,7,11,6,9,34,57,38,103,21,35,31,46,31,35,94,71,48,78,71,74,95,95,56,102,61,139,99,60,62,20,77,52,71,56,70,33,31,25,22,15,0,0,28,10,156,7,55,27,16,0,28,0,42,15,0,29,6,6,10,21,15
Greenland,78,56025,,31/12/2019,,,,,,,,,17/03/2020,0.67,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,79,111454,,31/12/2019,,,,,,,,,18/03/2020,0.67,,,0.00573581645387348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0
Guam,80,165768,,31/12/2019,,,,,,,,,20/03/2020,0.67,,,0.00655394572768838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,1,12,2,3,5,12,2,4,1,4,9,8,5,5,6,17,2,9,4,3,2,3,0,1,1,0,0,1,0,0,0,0,1,3,1,0,1,2,1,0,1,0,2,1,0,0,2,0
Guatemala,81,17247807,,31/12/2019,,,16/03/2020,0.33,,,,,20/03/2020,0.67,,,0.00337997008100301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,1,4,4,2,1,1,3,1,7,2,2,0,2,8,1,3,11,9,4,6,7,39,11,16,3,11,13,16,18,21,22,32,5,22,26,42,46,43,27,30,27,28,14,45,44,15,27,33,35,34
Guernsey,82,63026,,31/12/2019,,,,,,,,,20/03/2020,0.67,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,3,3,7,4,2,3,6,0,15,18,13,23,22,18,11,1,15,10,9,9,9,1,4,0,11,0,5,0,0,0,4,2,0,0,2,0,0,4,0,1,0,0,0,0,0,0
Guinea,83,12414318,,31/12/2019,,,16/03/2020,0.33,,,,,22/03/2020,0.67,,,0.00232738759518073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,3,0,8,0,14,22,0,59,10,7,16,20,30,18,38,0,69,44,41,34,39,0,102,43,66,73,101,92,42,98,69,77,111,144,42,49,0,124,101,45,71
Guinea_Bissau,84,1874309,,31/12/2019,,,,,,,,,23/03/2020,0.67,,,0.00227793304137375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,6,3,0,15,0,0,2,0,3,1,0,1,3,3,4,0,0,0,0,0,2,0,0,1,20,0,4,128,52,0,35,121,62,0,89
